"project","article","timestamp","access","agent","views"
"en.wikipedia","Jared_Kushner","2016121700","all-access","user",8413
"en.wikipedia","Jared_Kushner","2016121800","all-access","user",7009
"en.wikipedia","Jared_Kushner","2016121900","all-access","user",6621
"en.wikipedia","Jared_Kushner","2016122000","all-access","user",11509
"en.wikipedia","Jared_Kushner","2016122100","all-access","user",5408
"en.wikipedia","Jared_Kushner","2016122200","all-access","user",11428
"en.wikipedia","Jared_Kushner","2016122300","all-access","user",14671
"en.wikipedia","Jared_Kushner","2016122400","all-access","user",7064
"en.wikipedia","Jared_Kushner","2016122500","all-access","user",6100
"en.wikipedia","Jared_Kushner","2016122600","all-access","user",8258
"en.wikipedia","Jared_Kushner","2016122700","all-access","user",7327
"en.wikipedia","Jared_Kushner","2016122800","all-access","user",6286
"en.wikipedia","Jared_Kushner","2016122900","all-access","user",5505
"en.wikipedia","Jared_Kushner","2016123000","all-access","user",4828
"en.wikipedia","Jared_Kushner","2016123100","all-access","user",4526
"en.wikipedia","Jared_Kushner","2017010100","all-access","user",6022
"en.wikipedia","Jared_Kushner","2017010200","all-access","user",6565
"en.wikipedia","Jared_Kushner","2017010300","all-access","user",5505
"en.wikipedia","Jared_Kushner","2017010400","all-access","user",9479
"en.wikipedia","Jared_Kushner","2017010500","all-access","user",9449
"en.wikipedia","Jared_Kushner","2017010600","all-access","user",6469
"en.wikipedia","Jared_Kushner","2017010700","all-access","user",10016
"en.wikipedia","Jared_Kushner","2017010800","all-access","user",15304
"en.wikipedia","Jared_Kushner","2017010900","all-access","user",89948
"en.wikipedia","Jared_Kushner","2017011000","all-access","user",168126
"en.wikipedia","Jared_Kushner","2017011100","all-access","user",47620
"en.wikipedia","Jared_Kushner","2017011200","all-access","user",27585
"en.wikipedia","Jared_Kushner","2017011300","all-access","user",20034
"en.wikipedia","Jared_Kushner","2017011400","all-access","user",15018
"en.wikipedia","Jared_Kushner","2017011500","all-access","user",13507
"en.wikipedia","Jared_Kushner","2017011600","all-access","user",20454
"en.wikipedia","Jared_Kushner","2017011700","all-access","user",21809
"en.wikipedia","Jared_Kushner","2017011800","all-access","user",16280
"en.wikipedia","Jared_Kushner","2017011900","all-access","user",23992
"en.wikipedia","Jared_Kushner","2017012000","all-access","user",157155
"en.wikipedia","Jared_Kushner","2017012100","all-access","user",159303
"en.wikipedia","Jared_Kushner","2017012200","all-access","user",100122
"en.wikipedia","Jared_Kushner","2017012300","all-access","user",76125
"en.wikipedia","Jared_Kushner","2017012400","all-access","user",51707
"en.wikipedia","Jared_Kushner","2017012500","all-access","user",40826
"en.wikipedia","Jared_Kushner","2017012600","all-access","user",35325
"en.wikipedia","Jared_Kushner","2017012700","all-access","user",27784
"en.wikipedia","Jared_Kushner","2017012800","all-access","user",22005
"en.wikipedia","Jared_Kushner","2017012900","all-access","user",27032
"en.wikipedia","Jared_Kushner","2017013000","all-access","user",31015
"en.wikipedia","Jared_Kushner","2017013100","all-access","user",29724
"en.wikipedia","Jared_Kushner","2017020100","all-access","user",24304
"en.wikipedia","Jared_Kushner","2017020200","all-access","user",21809
"en.wikipedia","Jared_Kushner","2017020300","all-access","user",23696
"en.wikipedia","Jared_Kushner","2017020400","all-access","user",22801
"en.wikipedia","Jared_Kushner","2017020500","all-access","user",17627
"en.wikipedia","Jared_Kushner","2017020600","all-access","user",14622
"en.wikipedia","Jared_Kushner","2017020700","all-access","user",11900
"en.wikipedia","Jared_Kushner","2017020800","all-access","user",13519
"en.wikipedia","Jared_Kushner","2017020900","all-access","user",18482
"en.wikipedia","Jared_Kushner","2017021000","all-access","user",20530
"en.wikipedia","Jared_Kushner","2017021100","all-access","user",14206
"en.wikipedia","Jared_Kushner","2017021200","all-access","user",18986
"en.wikipedia","Jared_Kushner","2017021300","all-access","user",17121
"en.wikipedia","Jared_Kushner","2017021400","all-access","user",22884
"en.wikipedia","Jared_Kushner","2017021500","all-access","user",26561
"en.wikipedia","Jared_Kushner","2017021600","all-access","user",25100
"en.wikipedia","Jared_Kushner","2017021700","all-access","user",16610
"en.wikipedia","Jared_Kushner","2017021800","all-access","user",13193
"en.wikipedia","Jared_Kushner","2017021900","all-access","user",11091
"en.wikipedia","Jared_Kushner","2017022000","all-access","user",10469
"en.wikipedia","Jared_Kushner","2017022100","all-access","user",11949
"en.wikipedia","Jared_Kushner","2017022200","all-access","user",10197
"en.wikipedia","Jared_Kushner","2017022300","all-access","user",9031
"en.wikipedia","Jared_Kushner","2017022400","all-access","user",7714
"en.wikipedia","Jared_Kushner","2017022500","all-access","user",6008
"en.wikipedia","Jared_Kushner","2017022600","all-access","user",6601
"en.wikipedia","Jared_Kushner","2017022700","all-access","user",7430
"en.wikipedia","Jared_Kushner","2017022800","all-access","user",6176
"en.wikipedia","Jared_Kushner","2017030100","all-access","user",11886
"en.wikipedia","Jared_Kushner","2017030200","all-access","user",8674
"en.wikipedia","Jared_Kushner","2017030300","all-access","user",13967
"en.wikipedia","Jared_Kushner","2017030400","all-access","user",8200
"en.wikipedia","Jared_Kushner","2017030500","all-access","user",7782
"en.wikipedia","Jared_Kushner","2017030600","all-access","user",7423
"en.wikipedia","Jared_Kushner","2017030700","all-access","user",5056
"en.wikipedia","Jared_Kushner","2017030800","all-access","user",4750
"en.wikipedia","Jared_Kushner","2017030900","all-access","user",5656
"en.wikipedia","Jared_Kushner","2017031000","all-access","user",4396
"en.wikipedia","Jared_Kushner","2017031100","all-access","user",5204
"en.wikipedia","Jared_Kushner","2017031200","all-access","user",5728
"en.wikipedia","Jared_Kushner","2017031300","all-access","user",5909
"en.wikipedia","Jared_Kushner","2017031400","all-access","user",7374
"en.wikipedia","Jared_Kushner","2017031500","all-access","user",5994
"en.wikipedia","Jared_Kushner","2017031600","all-access","user",5630
"en.wikipedia","Jared_Kushner","2017031700","all-access","user",4771
"en.wikipedia","Jared_Kushner","2017031800","all-access","user",4832
"en.wikipedia","Jared_Kushner","2017031900","all-access","user",5003
"en.wikipedia","Jared_Kushner","2017032000","all-access","user",4750
"en.wikipedia","Jared_Kushner","2017032100","all-access","user",10919
"en.wikipedia","Jared_Kushner","2017032200","all-access","user",8076
"en.wikipedia","Jared_Kushner","2017032300","all-access","user",5623
"en.wikipedia","Jared_Kushner","2017032400","all-access","user",5899
"en.wikipedia","Jared_Kushner","2017032500","all-access","user",9345
"en.wikipedia","Jared_Kushner","2017032600","all-access","user",7219
"en.wikipedia","Jared_Kushner","2017032700","all-access","user",56576
"en.wikipedia","Jared_Kushner","2017032800","all-access","user",42655
"en.wikipedia","Jared_Kushner","2017032900","all-access","user",20855
"en.wikipedia","Jared_Kushner","2017033000","all-access","user",23330
"en.wikipedia","Jared_Kushner","2017033100","all-access","user",11544
"en.wikipedia","Jared_Kushner","2017040100","all-access","user",31567
"en.wikipedia","Jared_Kushner","2017040200","all-access","user",17625
"en.wikipedia","Jared_Kushner","2017040300","all-access","user",43561
"en.wikipedia","Jared_Kushner","2017040400","all-access","user",37719
"en.wikipedia","Jared_Kushner","2017040500","all-access","user",29062
"en.wikipedia","Jared_Kushner","2017040600","all-access","user",38348
"en.wikipedia","Jared_Kushner","2017040700","all-access","user",42698
"en.wikipedia","Jared_Kushner","2017040800","all-access","user",42905
"en.wikipedia","Jared_Kushner","2017040900","all-access","user",32561
"en.wikipedia","Jared_Kushner","2017041000","all-access","user",26235
"en.wikipedia","Jared_Kushner","2017041100","all-access","user",19561
"en.wikipedia","Jared_Kushner","2017041200","all-access","user",17632
"en.wikipedia","Jared_Kushner","2017041300","all-access","user",16401
"en.wikipedia","Jared_Kushner","2017041400","all-access","user",12565
"en.wikipedia","Jared_Kushner","2017041500","all-access","user",10617
"en.wikipedia","Jared_Kushner","2017041600","all-access","user",38554
"en.wikipedia","Jared_Kushner","2017041700","all-access","user",22813
"en.wikipedia","Jared_Kushner","2017041800","all-access","user",14131
"en.wikipedia","Jared_Kushner","2017041900","all-access","user",12581
"en.wikipedia","Jared_Kushner","2017042000","all-access","user",10018
"en.wikipedia","Jared_Kushner","2017042100","all-access","user",9435
"en.wikipedia","Jared_Kushner","2017042200","all-access","user",10072
"en.wikipedia","Jared_Kushner","2017042300","all-access","user",8737
"en.wikipedia","Jared_Kushner","2017042400","all-access","user",36017
"en.wikipedia","Jared_Kushner","2017042500","all-access","user",33477
"en.wikipedia","Jared_Kushner","2017042600","all-access","user",20109
"en.wikipedia","Jared_Kushner","2017042700","all-access","user",15202
"en.wikipedia","Jared_Kushner","2017042800","all-access","user",12198
"en.wikipedia","Jared_Kushner","2017042900","all-access","user",9686
"en.wikipedia","Jared_Kushner","2017043000","all-access","user",9691
"en.wikipedia","Jared_Kushner","2017050100","all-access","user",9674
"en.wikipedia","Jared_Kushner","2017050200","all-access","user",10825
"en.wikipedia","Jared_Kushner","2017050300","all-access","user",10855
"en.wikipedia","Jared_Kushner","2017050400","all-access","user",8128
"en.wikipedia","Jared_Kushner","2017050500","all-access","user",6628
"en.wikipedia","Jared_Kushner","2017050600","all-access","user",7018
"en.wikipedia","Jared_Kushner","2017050700","all-access","user",12730
"en.wikipedia","Jared_Kushner","2017050800","all-access","user",13710
"en.wikipedia","Jared_Kushner","2017050900","all-access","user",12790
"en.wikipedia","Jared_Kushner","2017051000","all-access","user",8969
"en.wikipedia","Jared_Kushner","2017051100","all-access","user",8416
"en.wikipedia","Jared_Kushner","2017051200","all-access","user",6868
"en.wikipedia","Jared_Kushner","2017051300","all-access","user",6637
"en.wikipedia","Jared_Kushner","2017051400","all-access","user",6126
"en.wikipedia","Jared_Kushner","2017051500","all-access","user",9122
"en.wikipedia","Jared_Kushner","2017051600","all-access","user",6239
"en.wikipedia","Jared_Kushner","2017051700","all-access","user",7021
"en.wikipedia","Jared_Kushner","2017051800","all-access","user",6756
"en.wikipedia","Jared_Kushner","2017051900","all-access","user",12174
"en.wikipedia","Jared_Kushner","2017052000","all-access","user",27717
"en.wikipedia","Jared_Kushner","2017052100","all-access","user",18779
"en.wikipedia","Jared_Kushner","2017052200","all-access","user",22102
"en.wikipedia","Jared_Kushner","2017052300","all-access","user",16986
"en.wikipedia","Jared_Kushner","2017052400","all-access","user",18061
"en.wikipedia","Jared_Kushner","2017052500","all-access","user",21002
"en.wikipedia","Jared_Kushner","2017052600","all-access","user",81846
"en.wikipedia","Jared_Kushner","2017052700","all-access","user",85716
"en.wikipedia","Jared_Kushner","2017052800","all-access","user",47188
"en.wikipedia","Jared_Kushner","2017052900","all-access","user",44128
"en.wikipedia","Jared_Kushner","2017053000","all-access","user",43039
"en.wikipedia","Jared_Kushner","2017053100","all-access","user",26210
